r	a	alpha	phi1	phi2	psi1	psi2	pi1	pi2	m	Sigmata
13.900001	1.0469001466876662	0.9552008561035841	7.764084424834342e-5	0.0	-4.927912255063571e-5	0.0	0.0	-5.958621841903791e-5	0.6087586884405318	0.9999999163710265
13.920001	1.046827956191592	0.9552667297663614	7.666153713429663e-5	0.0	-4.865293622289051e-5	0.0	0.0	-5.882652579347075e-5	0.6087587124474341	0.999999918339146
13.940000999999999	1.0467559876654893	0.9553324098870947	7.569467325626347e-5	0.0	-4.8034781482211064e-5	0.0	0.0	-5.8076612702650535e-5	0.6087587359186022	0.9999999202602178
13.960001	1.0466842400874476	0.9553978973179353	7.47400930259081e-5	0.0	-4.742455421747285e-5	0.0	0.0	-5.7336351698741434e-5	0.6087587588659525	0.9999999221353685
13.980001	1.0466127124418074	0.9554631929060377	7.379763892341335e-5	0.0	-4.6822151684873436e-5	0.0	0.0	-5.660561701893533e-5	0.6087587813011409	0.9999999239656979
14.000001	1.0465414037191119	0.9555282974935945	7.286715547031706e-5	0.0	-4.622747248969722e-5	0.0	0.0	-5.5884284562768574e-5	0.6087588032355669	0.9999999257522795
14.020000999999999	1.04647031291606	0.9555932119178743	7.19484892027106e-5	0.0	-4.564041656832797e-5	0.0	0.0	-5.517223186975079e-5	0.6087588246803746	0.9999999274961607
14.040001	1.04639943903546	0.9556579370112568	7.104148864479474e-5	0.0	-4.5060885170505706e-5	0.0	0.0	-5.446933809730135e-5	0.6087588456464607	0.9999999291983641
14.060001	1.0463287810861834	0.9557224736012686	7.014600428278793e-5	0.0	-4.448878084182448e-5	0.0	0.0	-5.377548399898927e-5	0.6087588661444803	0.9999999308598875
14.080001	1.0462583380831192	0.9557868225106185	6.926188853918227e-5	0.0	-4.3924007406467836e-5	0.0	0.0	-5.309055190307204e-5	0.608758886184856	0.9999999324817049
14.100000999999999	1.0461881090471281	0.9558509845572329	6.83889957473424e-5	0.0	-4.3366469950178535e-5	0.0	0.0	-5.241442569132928e-5	0.6087589057777748	0.9999999340647672
14.120001	1.046118093004998	0.9559149605542896	6.752718212644273e-5	0.0	-4.281607480345935e-5	0.0	0.0	-5.1746990778187116e-5	0.608758924933194	0.9999999356100013
14.140001	1.0460482889893998	0.9559787513102536	6.667630575673824e-5	0.0	-4.227272952500171e-5	0.0	0.0	-5.108813409012906e-5	0.6087589436608581	0.9999999371183137
14.160001	1.0459786960388426	0.9560423576289094	6.583622655516464e-5	0.0	-4.1736342885339054e-5	0.0	0.0	-5.0437744045389447e-5	0.6087589619702917	0.9999999385905876
14.180000999999999	1.0459093131976305	0.956105780309397	6.50068062512631e-5	0.0	-4.120682485072173e-5	0.0	0.0	-4.9795710533925405e-5	0.6087589798708076	0.999999940027686
14.200001	1.0458401395158186	0.9561690201462433	6.418790836342535e-5	0.0	-4.068408656721046e-5	0.0	0.0	-4.9161924897663454e-5	0.6087589973715124	0.9999999414304506
14.220001	1.0457711740491706	0.9562320779293966	6.337939817545473e-5	0.0	-4.0168040344985245e-5	0.0	0.0	-4.8536279911016794e-5	0.6087590144813108	0.9999999427997031
14.240001	1.0457024158591164	0.9562949544442594	6.258114271343897e-5	0.0	-3.9658599642866806e-5	0.0	0.0	-4.791866976166965e-5	0.6087590312089095	0.9999999441362457
14.260000999999999	1.0456338640127087	0.9563576504717207	6.179301072293037e-5	0.0	-3.915567905304757e-5	0.0	0.0	-4.7308990031624724e-5	0.6087590475628203	0.9999999454408609
14.280001	1.0455655175825829	0.9564201667881888	6.101487264642936e-5	0.0	-3.865919428602931e-5	0.0	0.0	-4.670713767851015e-5	0.6087590635513669	0.9999999467143128
14.300001	1.0454973756469141	0.9564825041656229	6.0246600601167255e-5	0.0	-3.8169062155764646e-5	0.0	0.0	-4.6113011017142375e-5	0.6087590791826896	0.9999999479573474
14.320001	1.045429437289377	0.9565446633715653	5.9488068357184087e-5	0.0	-3.768520056499946e-5	0.0	0.0	-4.552650970134114e-5	0.6087590944647505	0.9999999491706921
14.340000999999999	1.0453617015991046	0.9566066451691732	5.8739151315697705e-5	0.0	-3.7207528490813596e-5	0.0	0.0	-4.4947534705993345e-5	0.6087591094053266	0.9999999503550577
14.360000999999999	1.0452941676706475	0.956668450317249	5.7999726487760064e-5	0.0	-3.673596597035699e-5	0.0	0.0	-4.437598830936204e-5	0.6087591240120281	0.9999999515111371
14.380001	1.045226834603935	0.9567300795702726	5.7269672473196814e-5	0.0	-3.627043408677861e-5	0.0	0.0	-4.3811774075637164e-5	0.6087591382922931	0.999999952639607
14.400001	1.0451597015042347	0.9567915336784313	5.6548869439826485e-5	0.0	-3.581085495534547e-5	0.0	0.0	-4.325479683772481e-5	0.6087591522533986	0.9999999537411282
14.420001	1.0450927674821127	0.9568528133876504	5.583719910295534e-5	0.0	-3.535715170974918e-5	0.0	0.0	-4.270496268027144e-5	0.608759165902455	0.9999999548163451
14.440000999999999	1.0450260316533957	0.9569139194396236	5.51345447051443e-5	0.0	-3.49092484885974e-5	0.0	0.0	-4.216217892291993e-5	0.608759179246422	0.999999955865887
14.460001	1.0449594931391315	0.9569748525718427	5.4440790996244165e-5	0.0	-3.446707042208763e-5	0.0	0.0	-4.1626354103794034e-5	0.6087591922920955	0.9999999568903678
14.480001	1.044893151065551	0.9570356135176282	5.3755824213695594e-5	0.0	-3.4030543618860835e-5	0.0	0.0	-4.1097397963208255e-5	0.6087592050461285	0.9999999578903874
14.500001	1.04482700456403	0.9570962030061577	5.3079532063090205e-5	0.0	-3.35995951530325e-5	0.0	0.0	-4.057522142759991e-5	0.6087592175150178	0.9999999588665305
14.520000999999999	1.0447610527710518	0.9571566217624953	5.241180369898932e-5	0.0	-3.317415305139855e-5	0.0	0.0	-4.005973659368017e-5	0.6087592297051222	0.999999959819368
14.540001	1.04469529482817	0.957216870507621	5.175252970599688e-5	0.0	-3.2754146280813795e-5	0.0	0.0	-3.955085671280118e-5	0.6087592416226585	0.9999999607494574
14.560001	1.0446297298819711	0.9572769499584594	5.1101602080083026e-5	0.0	-3.233950473574055e-5	0.0	0.0	-3.904849617553609e-5	0.6087592532737045	0.9999999616573426
14.580001	1.044564357084038	0.9573368608279079	5.045891421015507e-5	0.0	-3.1930159225965035e-5	0.0	0.0	-3.8552570496469137e-5	0.6087592646641999	0.9999999625435547
14.600000999999999	1.0444991755909134	0.957396603824865	4.982436085987251e-5	0.0	-3.152604146447926e-5	0.0	0.0	-3.806299629919289e-5	0.6087592757999565	0.9999999634086119
14.620001	1.0444341845640646	0.9574561796542583	4.919783814970268e-5	0.0	-3.112708405552614e-5	0.0	0.0	-3.757969130150951e-5	0.6087592866866558	0.9999999642530198
14.640001	1.0443693831698464	0.9575155890170726	4.857924353921397e-5	0.0	-3.073322048280559e-5	0.0	0.0	-3.710257430083347e-5	0.6087592973298495	0.9999999650772722
14.660001	1.044304770579467	0.9575748326103768	4.79684758096033e-5	0.0	-3.0344385097839376e-5	0.0	0.0	-3.663156515979282e-5	0.6087593077349723	0.999999965881851
14.680000999999999	1.044240345968952	0.9576339111273517	4.7365435046454697e-5	0.0	-2.9960513108492565e-5	0.0	0.0	-3.616658479202618e-5	0.6087593179073333	0.9999999666672265
14.700001	1.04417610851911	0.9576928252573176	4.677002262272597e-5	0.0	-2.9581540567649376e-5	0.0	0.0	-3.570755514817275e-5	0.6087593278521255	0.9999999674338578
14.720001	1.0441120574154974	0.9577515756857593	4.618214118196028e-5	0.0	-2.9207404362041382e-5	0.0	0.0	-3.525439920205276e-5	0.6087593375744226	0.9999999681821926
14.740001	1.0440481918483857	0.957810163094355	4.5601694621719626e-5	0.0	-2.8838042201225913e-5	0.0	0.0	-3.4807040937035595e-5	0.6087593470791915	0.9999999689126687
14.760000999999999	1.0439845110127257	0.9578685881610013	4.502858807723736e-5	0.0	-2.8473392606712633e-5	0.0	0.0	-3.4365405332592937e-5	0.6087593563712861	0.9999999696257129
14.780001	1.0439210141081148	0.9579268515598399	4.446272790528663e-5	0.0	-2.8113394901236247e-5	0.0	0.0	-3.3929418351034546e-5	0.6087593654554486	0.9999999703217416
14.800001	1.043857700338764	0.957984953961283	4.390402166826195e-5	0.0	-2.7757989198173337e-5	0.0	0.0	-3.3499006924424005e-5	0.6087593743363193	0.9999999710011616
14.820001	1.0437945689134638	0.9580428960320401	4.3352378118471e-5	0.0	-2.740711639110136e-5	0.0	0.0	-3.307409894167181e-5	0.6087593830184352	0.9999999716643697
14.840000999999999	1.0437316190455526	0.9581006784351423	4.2807707182633855e-5	0.0	-2.706071814349784e-5	0.0	0.0	-3.265462323580375e-5	0.6087593915062347	0.9999999723117534
14.860000999999999	1.043668849952883	0.9581583018299688	4.226991994658686e-5	0.0	-2.671873687857786e-5	0.0	0.0	-3.224050957140159e-5	0.60875939980405	0.9999999729436908
14.880001	1.0436062608577905	0.9582157668722712	4.173892864018834e-5	0.0	-2.6381115769267952e-5	0.0	0.0	-3.183168863221411e-5	0.6087594079161255	0.9999999735605513
14.900001	1.0435438509870612	0.9582730742141987	4.12146466224235e-5	0.0	-2.6047798728314493e-5	0.0	0.0	-3.142809200893601e-5	0.6087594158466061	0.9999999741626948
14.920001	1.0434816195718994	0.958330224504323	4.069698836670587e-5	0.0	-2.5718730398524824e-5	0.0	0.0	-3.1029652187152174e-5	0.6087594235995453	0.999999974750473
14.940000999999999	1.0434195658478977	0.9583872183876625	4.018586944637256e-5	0.0	-2.539385614313922e-5	0.0	0.0	-3.0636302535445287e-5	0.6087594311789066	0.9999999753242291
14.960001	1.0433576890550045	0.9584440565057066	3.968120652037079e-5	0.0	-2.507312203633195e-5	0.0	0.0	-3.024797729366433e-5	0.608759438588565	0.9999999758842982
14.980001	1.0432959884374935	0.9585007394964402	3.9182917319133195e-5	0.0	-2.475647485383965e-5	0.0	0.0	-2.9864611561351833e-5	0.6087594458323071	0.999999976431007
15.000001	1.0432344632439334	0.9585572679943674	3.869092063063918e-5	0.0	-2.4443862063715317e-5	0.0	0.0	-2.9486141286327624e-5	0.6087594529138425	0.9999999769646751
15.020000999999999	1.043173112727157	0.9586136426305346	3.820513628666005e-5	0.0	-2.4135231817206102e-5	0.0	0.0	-2.9112503253426967e-5	0.6087594598367868	0.9999999774856133
15.040001	1.0431119361442318	0.9586698640325554	3.772548514918533e-5	0.0	-2.3830532939753347e-5	0.0	0.0	-2.8743635073390908e-5	0.6087594666046843	0.9999999779941263
15.060001	1.0430509327564292	0.9587259328246327	3.7251889097027866e-5	0.0	-2.3529714922113088e-5	0.0	0.0	-2.8379475171906736e-5	0.6087594732209993	0.9999999784905108
15.080001	1.0429901018291956	0.9587818496275821	3.678427101260535e-5	0.0	-2.3232727911595444e-5	0.0	0.0	-2.8019962778796507e-5	0.6087594796891141	0.9999999789750563
15.100000999999999	1.0429294426321227	0.9588376150588551	3.632255476889584e-5	0.0	-2.2939522703421228e-5	0.0	0.0	-2.7665037917351557e-5	0.6087594860123423	0.9999999794480456
15.120001	1.0428689544389185	0.9588932297325621	3.586666521656506e-5	0.0	-2.265005073219423e-5	0.0	0.0	-2.731464139381098e-5	0.6087594921939177	0.9999999799097546
15.140001	1.0428086365273783	0.9589486942594942	3.541652817126299e-5	0.0	-2.236426406348755e-5	0.0	0.0	-2.6968714786982136e-5	0.6087594982370068	0.999999980360453
15.160001	1.042748488179356	0.9590040092471468	3.4972070401087774e-5	0.0	-2.208211538554244e-5	0.0	0.0	-2.6627200438001165e-5	0.6087595041446995	0.9999999808004035
15.180000999999999	1.0426885086807365	0.9590591752997398	3.4533219614214356e-5	0.0	-2.1803558001078155e-5	0.0	0.0	-2.6290041440231635e-5	0.6087595099200243	0.9999999812298628
15.200001	1.0426286973214058	0.9591141930182422	3.4099904446685955e-5	0.0	-2.1528545819211244e-5	0.0	0.0	-2.5957181629299317e-5	0.6087595155659363	0.9999999816490812
15.220001	1.042569053395225	0.959169063000392	3.3672054450366015e-5	0.0	-2.1257033347482836e-5	0.0	0.0	-2.5628565573261394e-5	0.6087595210853264	0.9999999820583035
15.240001	1.0425095762000014	0.9592237858407184	3.324960008104856e-5	0.0	-2.0988975683992437e-5	0.0	0.0	-2.530413856290804e-5	0.6087595264810236	0.9999999824577682
15.260000999999999	1.0424502650374614	0.959278362130564	3.2832472686724784e-5	0.0	-2.0724328509636787e-5	0.0	0.0	-2.4983846602194684e-5	0.6087595317557905	0.9999999828477084
15.280001	1.0423911192132234	0.9593327924581053	3.242060449600389e-5	0.0	-2.046304808045235e-5	0.0	0.0	-2.466763639880313e-5	0.6087595369123302	0.9999999832283514
15.300001	1.0423321380367703	0.9593870774083741	3.201392860668599e-5	0.0	-2.020509122006002e-5	0.0	0.0	-2.4355455354829723e-5	0.6087595419532869	0.999999983599919
15.320001	1.0422733208214232	0.9594412175632788	3.1612378974485137e-5	0.0	-1.995041531221068e-5	0.0	0.0	-2.4047251557598837e-5	0.6087595468812409	0.9999999839626282
15.340000999999999	1.0422146668843146	0.9594952135016248	3.121589040190044e-5	0.0	-1.9698978293430203e-5	0.0	0.0	-2.3742973770600017e-5	0.6087595516987169	0.9999999843166902
15.360000999999999	1.0421561755463622	0.9595490657991352	3.082439852723331e-5	0.0	-1.9450738645762588e-5	0.0	0.0	-2.344257142454696e-5	0.6087595564081864	0.9999999846623114
15.380001	1.0420978461322425	0.9596027750284718	3.043783981374882e-5	0.0	-1.920565538960987e-5	0.0	0.0	-2.3145994608556715e-5	0.6087595610120626	0.9999999849996933
15.400001	1.0420396779703653	0.9596563417592547	3.0056151538979388e-5	0.0	-1.8963688076667473e-5	0.0	0.0	-2.285319406144753e-5	0.6087595655127086	0.9999999853290327
15.420001	1.0419816703928475	0.9597097665580833	2.967927178416875e-5	0.0	-1.8724796782953783e-5	0.0	0.0	-2.256412116315356e-5	0.6087595699124293	0.9999999856505213
15.440000999999999	1.041923822735488	0.9597630499885552	2.9307139423854436e-5	0.0	-1.848894210193257e-5	0.0	0.0	-2.227872792625496e-5	0.6087595742134814	0.9999999859643466
15.460001	1.041866134337742	0.9598161926112874	2.893969411558687e-5	0.0	-1.8256085137727068e-5	0.0	0.0	-2.1996966987621717e-5	0.6087595784180736	0.9999999862706915
15.480001	1.0418086045426966	0.9598691949839347	2.857687628978328e-5	0.0	-1.802618749842445e-5	0.0	0.0	-2.171879160016968e-5	0.608759582528363	0.9999999865697347
15.500001	1.041751232697045	0.9599220576612103	2.8218627139714658e-5	0.0	-1.779921128946945e-5	0.0	0.0	-2.1444155624727247e-5	0.6087595865464527	0.9999999868616498
15.520000999999999	1.0416940181510628	0.9599747811949045	2.7864888611623896e-5	0.0	-1.7575119107145964e-5	0.0	0.0	-2.117301352201118e-5	0.6087595904744078	0.9999999871466074
15.540001	1.0416369602585827	0.9600273661339043	2.75156033949735e-5	0.0	-1.7353874032145397e-5	0.0	0.0	-2.0905320344710096e-5	0.6087595943142436	0.9999999874247735
15.560001	1.0415800583769708	0.9600798130242121	2.717071491282102e-5	0.0	-1.7135439623220634e-5	0.0	0.0	-2.064103172967406e-5	0.6087595980679322	0.99999998769631
15.580001	1.0415233118671023	0.9601321224089648	2.6830167312320583e-5	0.0	-1.6919779910924408e-5	0.0	0.0	-2.0380103890208968e-5	0.6087596017374017	0.9999999879613751
15.600000999999999	1.0414667200933376	0.960184294828453	2.649390545534882e-5	0.0	-1.6706859391430983e-5	0.0	0.0	-2.0122493608474127e-5	0.6087596053245318	0.9999999882201233
15.620001	1.0414102824234988	0.9602363308201392	2.616187490925353e-5	0.0	-1.6496643020439994e-5	0.0	0.0	-1.986815822798179e-5	0.6087596088311692	0.9999999884727053
15.640001	1.0413539982288456	0.9602882309186759	2.583402193772346e-5	0.0	-1.6289096207161333e-5	0.0	0.0	-1.961705564619709e-5	0.6087596122591107	0.999999988719268
15.660001	1.041297866884053	0.9603399956559248	2.551029349177758e-5	0.0	-1.608418480838001e-5	0.0	0.0	-1.936914430723712e-5	0.6087596156101194	0.9999999889599551
15.680000999999999	1.0412418877671872	0.9603916255609747	2.5190637200872275e-5	0.0	-1.5881875122599853e-5	0.0	0.0	-1.912438319466769e-5	0.6087596188859131	0.9999999891949068
15.700001	1.0411860602596834	0.9604431211601591	2.4875001364124882e-5	0.0	-1.568213388426507e-5	0.0	0.0	-1.8882731824396577e-5	0.6087596220881779	0.9999999894242598
15.720001	1.0411303837463228	0.9604944829770748	2.4563334941652035e-5	0.0	-1.5484928258058526e-5	0.0	0.0	-1.864415023766182e-5	0.608759625218557	0.9999999896481478
15.740001	1.0410748576152098	0.960545711532599	2.425558754602126e-5	0.0	-1.5290225833275756e-5	0.0	0.0	-1.8408598994113777e-5	0.6087596282786599	0.9999999898667009
15.760000999999999	1.04101948125775	0.9605968073449076	2.3951709433814376e-5	0.0	-1.5097994618273682e-5	0.0	0.0	-1.8176039164989743e-5	0.608759631270057	0.9999999900800466
15.780001	1.040964254068628	0.9606477709294922	2.365165149730115e-5	0.0	-1.4908203034993022e-5	0.0	0.0	-1.7946432326379768e-5	0.6087596341942897	0.999999990288309
15.800001	1.0409091754457847	0.9606986027991774	2.3355365256221803e-5	0.0	-1.4720819913553386e-5	0.0	0.0	-1.7719740552582535e-5	0.6087596370528574	0.9999999904916091
15.820001	1.0408542447903963	0.9607493034641389	2.3062802849676873e-5	0.0	-1.4535814486920092e-5	0.0	0.0	-1.749592640954994e-5	0.608759639847231	0.9999999906900656
15.840000999999999	1.0407994615068528	0.9607998734319193	2.2773917028123055e-5	0.0	-1.435315638564174e-5	0.0	0.0	-1.7274952948419296e-5	0.6087596425788517	0.9999999908837939
15.860001	1.040744825002735	0.9608503132074461	2.2488661145473555e-5	0.0	-1.417281563265757e-5	0.0	0.0	-1.705678369913186e-5	0.6087596452491156	0.9999999910729065
15.880001	1.0406903346887948	0.9609006232930482	2.2206989151301652e-5	0.0	-1.3994762638173675e-5	0.0	0.0	-1.6841382664136564e-5	0.6087596478594032	0.9999999912575138
15.900001	1.0406359899789337	0.9609508041884722	2.1928855583146022e-5	0.0	-1.3818968194607148e-5	0.0	0.0	-1.6628714312177822e-5	0.6087596504110575	0.9999999914377232
15.920001	1.0405817902901808	0.9610008563908997	2.1654215558916518e-5	0.0	-1.3645403471597236e-5	0.0	0.0	-1.6418743572166162e-5	0.6087596529053856	0.9999999916136394
15.940000999999999	1.0405277350426734	0.9610507803949632	2.1383024769399058e-5	0.0	-1.3474040011082604e-5	0.0	0.0	-1.621143582713063e-5	0.608759655343673	0.9999999917853647
15.960001	1.0404738236596354	0.9611005766927625	2.1115239470858335e-5	0.0	-1.3304849722443812e-5	0.0	0.0	-1.600675690825186e-5	0.6087596577271784	0.9999999919529993
15.980001	1.0404200555673568	0.9611502457738812	2.0850816477737e-5	0.0	-1.3137804877710147e-5	0.0	0.0	-1.5804673088974683e-5	0.6087596600571209	0.9999999921166401
16.000001	1.0403664301951743	0.9611997881254025	2.0589713155450105e-5	0.0	-1.2972878106829915e-5	0.0	0.0	-1.5605151079199197e-5	0.6087596623347065	0.9999999922763829
16.020001	1.0403129469754502	0.9612492042319253	2.033188741327348e-5	0.0	-1.2810042393003371e-5	0.0	0.0	-1.5408158019549237e-5	0.6087596645611069	0.9999999924323205
16.040001	1.0402596053435524	0.9612984945755796	2.0077297697324865e-5	0.0	-1.2649271068077412e-5	0.0	0.0	-1.5213661475717181e-5	0.6087596667374636	0.9999999925845435
16.060001	1.0402064047378354	0.9613476596360431	1.9825902983636517e-5	0.0	-1.2490537808001228e-5	0.0	0.0	-1.5021629432884095e-5	0.6087596688649041	0.9999999927331407
16.080001000000003	1.0401533445996196	0.9613966998905555	1.9577662771318102e-5	0.0	-1.2333816628342087e-5	0.0	0.0	-1.4832030290214138e-5	0.6087596709445174	0.9999999928781981
16.100001000000002	1.0401004243731724	0.9614456158139355	1.9332537075808683e-5	0.0	-1.2179081879860432e-5	0.0	0.0	-1.4644832855422233e-5	0.6087596729773783	0.9999999930198004
16.120001000000002	1.0400476435056887	0.9614944078785946	1.9090486422216615e-5	0.0	-1.202630824414351e-5	0.0	0.0	-1.4460006339414063e-5	0.6087596749645338	0.9999999931580298
16.140001	1.0399950014472714	0.9615430765545535	1.8851471838746195e-5	0.0	-1.1875470729296741e-5	0.0	0.0	-1.4277520350997322e-5	0.6087596769070075	0.9999999932929667
16.160001	1.0399424976509128	0.9615916223094567	1.8615454850209906e-5	0.0	-1.172654466569204e-5	0.0	0.0	-1.409734489166333e-5	0.6087596788058004	0.9999999934246897
16.180001	1.0398901315724753	0.9616400456085875	1.838239747162514e-5	0.0	-1.1579505701772359e-5	0.0	0.0	-1.3919450350438011e-5	0.6087596806618938	0.9999999935532753
16.200001	1.0398379026706726	0.9616883469148831	1.8152262201894262e-5	0.0	-1.143432979991165e-5	0.0	0.0	-1.3743807498801309e-5	0.6087596824762389	0.9999999936787982
16.220001	1.039785810407051	0.9617365266889493	1.792501201756694e-5	0.0	-1.1290993232329553e-5	0.0	0.0	-1.3570387485674124e-5	0.6087596842497748	0.9999999938013315
16.240001000000003	1.0397338542459715	0.9617845853890747	1.7700610366683624e-5	0.0	-1.1149472577060034e-5	0.0	0.0	-1.3399161832471835e-5	0.6087596859834147	0.9999999939209464
16.260001000000003	1.0396820336545909	0.9618325234712463	1.747902116269915e-5	0.0	-1.100974471397328e-5	0.0	0.0	-1.3230102428223535e-5	0.6087596876780532	0.9999999940377123
16.280001000000002	1.0396303481028435	0.9618803413891628	1.7260208778485332e-5	0.0	-1.0871786820850115e-5	0.0	0.0	-1.3063181524756024e-5	0.608759689334563	0.9999999941516973
16.300001	1.0395787970634236	0.9619280395942497	1.704413804041159e-5	0.0	-1.0735576369508254e-5	0.0	0.0	-1.2898371731941775e-5	0.6087596909537987	0.9999999942629674
16.320001	1.039527380011767	0.9619756185356733	1.6830774222502515e-5	0.0	-1.060109112197968e-5	0.0	0.0	-1.2735646013009945e-5	0.6087596925365951	0.9999999943715875
16.340001	1.039476096426034	0.9620230786603544	1.66200830406714e-5	0.0	-1.0468309126738476e-5	0.0	0.0	-1.2574977679919584e-5	0.6087596940837711	0.9999999944776206
16.360001	1.0394249457870903	0.9620704204129834	1.6412030647028685e-5	0.0	-1.0337208714978427e-5	0.0	0.0	-1.2416340388794207e-5	0.6087596955961239	0.9999999945811284
16.380001	1.0393739275784912	0.962117644236033	1.6206583624264402e-5	0.0	-1.0207768496939729e-5	0.0	0.0	-1.2259708135416927e-5	0.6087596970744314	0.9999999946821712
16.400001	1.0393230412864634	0.9621647505697725	1.600370898010355e-5	0.0	-1.0079967358284145e-5	0.0	0.0	-1.2105055250785269e-5	0.6087596985194621	0.9999999947808074
16.420001000000003	1.0392722863998873	0.9622117398522818	1.580337414183353e-5	0.0	-9.95378445651797e-6	0.0	0.0	-1.1952356396724919e-5	0.6087596999319587	0.9999999948770945
16.440001000000002	1.039221662410281	0.9622586125194647	1.5605546950902626e-5	0.0	-9.82919921746215e-6	0.0	0.0	-1.1801586561561576e-5	0.6087597013126528	0.9999999949710885
16.460001000000002	1.0391711688117822	0.9623053690050622	1.541019565758862e-5	0.0	-9.706191331768933e-6	0.0	0.0	-1.1652721055850127e-5	0.6087597026622531	0.9999999950628439
16.480001	1.0391208051011322	0.9623520097406665	1.5217288915736628e-5	0.0	-9.584740751484442e-6	0.0	0.0	-1.1505735508160405e-5	0.608759703981459	0.999999995152414
16.500001	1.039070570777659	0.9623985351557337	1.5026795777565198e-5	0.0	-9.464827686656522e-6	0.0	0.0	-1.1360605860918682e-5	0.608759705270952	0.9999999952398512
16.520001	1.0390204653432604	0.962444945677597	1.4838685688539845e-5	0.0	-9.346432601987303e-6	0.0	0.0	-1.1217308366304262e-5	0.6087597065313984	0.9999999953252058
16.540001	1.0389704883023878	0.9624912417314804	1.4652928482313059e-5	0.0	-9.229536213529839e-6	0.0	0.0	-1.1075819582200312e-5	0.6087597077634522	0.9999999954085278
16.560001	1.0389206391620296	0.9625374237405112	1.4469494375729963e-5	0.0	-9.114119485428258e-6	0.0	0.0	-1.0936116368198296e-5	0.6087597089677451	0.9999999954898652
16.580001000000003	1.0388709174316955	0.9625834921257332	1.4288353963898725e-5	0.0	-9.00016362670084e-6	0.0	0.0	-1.0798175881655218e-5	0.6087597101449024	0.9999999955692657
16.600001000000002	1.0388213226234	0.9626294473061192	1.4109478215324902e-5	0.0	-8.887650088065446e-6	0.0	0.0	-1.0661975573803028e-5	0.6087597112955326	0.9999999956467753
16.620001000000002	1.0387718542516466	0.9626752896985837	1.3932838467108835e-5	0.0	-8.776560558806728e-6	0.0	0.0	-1.0527493185909401e-5	0.6087597124202324	0.9999999957224389
16.640001	1.0387225118334118	0.9627210197179962	1.3758406420205303e-5	0.0	-8.666876963684577e-6	0.0	0.0	-1.0394706745489298e-5	0.6087597135195805	0.9999999957963005
16.660001	1.0386732948881294	0.9627666377771927	1.3586154134744591e-5	0.0	-8.558581459883252e-6	0.0	0.0	-1.0263594562566534e-5	0.6087597145941437	0.999999995868403
16.680001	1.0386242029376755	0.9628121442869892	1.3416054025414178e-5	0.0	-8.45165643400063e-6	0.0	0.0	-1.0134135225984749e-5	0.608759715644484	0.9999999959387885
16.700001	1.038575235506352	0.9628575396561931	1.324807885690024e-5	0.0	-8.34608449907708e-6	0.0	0.0	-1.0006307599767064e-5	0.608759716671139	0.9999999960074974
16.720001	1.038526392120872	0.9629028242916162	1.308220173938819e-5	0.0	-8.241848491663404e-6	0.0	0.0	-9.88009081952381e-6	0.6087597176746449	0.9999999960745702
16.740001000000003	1.0384776723103442	0.9629479985980863	1.2918396124121461e-5	0.0	-8.138931468927329e-6	0.0	0.0	-9.755464288907637e-6	0.608759718655518	0.9999999961400452
16.760001000000003	1.038429075606258	0.9629930629784599	1.2756635799017792e-5	0.0	-8.037316705798039e-6	0.0	0.0	-9.632407676115419e-6	0.6087597196142663	0.9999999962039611
16.780001000000002	1.0383806015424681	0.9630380178336335	1.2596894884342238e-5	0.0	-7.936987692148256e-6	0.0	0.0	-9.51090091043628e-6	0.6087597205513845	0.9999999962663545
16.800001	1.0383322496551803	0.9630828635625561	1.2439147828436166e-5	0.0	-7.83792813001334e-6	0.0	0.0	-9.390924178845133e-6	0.6087597214673602	0.999999996327262
16.820001	1.0382840194829361	0.9631276005622404	1.2283369403501509e-5	0.0	-7.74012193084694e-6	0.0	0.0	-9.272457922641147e-6	0.608759722362672	0.9999999963867188
16.840001	1.038235910566598	0.9631722292277755	1.2129534701439547e-5	0.0	-7.6435532128127e-6	0.0	0.0	-9.155482834130492e-6	0.6087597232377757	0.9999999964447595
16.860001	1.038187922449335	0.9632167499523374	1.1977619129743486e-5	0.0	-7.548206298111545e-6	0.0	0.0	-9.039979853352805e-6	0.6087597240931301	0.9999999965014179
16.880001	1.0381400546766089	0.9632611631272012	1.182759840744415e-5	0.0	-7.454065710344062e-6	0.0	0.0	-8.92593016485077e-6	0.6087597249291753	0.9999999965567266
16.900001	1.0380923067961585	0.9633054691417529	1.1679448561108075e-5	0.0	-7.361116171907532e-6	0.0	0.0	-8.813315194482236e-6	0.6087597257463458	0.9999999966107179
16.920001000000003	1.0380446783579869	0.9633496683834998	1.153314592088732e-5	0.0	-7.269342601427128e-6	0.0	0.0	-8.70211660627432e-6	0.6087597265450674	0.9999999966634233
16.940001000000002	1.0379971689143461	0.9633937612380826	1.1388667116620312e-5	0.0	-7.178730111220843e-6	0.0	0.0	-8.592316299318883e-6	0.6087597273257526	0.9999999967148733
16.960001000000002	1.0379497780197238	0.9634377480892867	1.1245989073983072e-5	0.0	-7.0892640047976885e-6	0.0	0.0	-8.483896404708896e-6	0.6087597280888055	0.9999999967650977
16.980001	1.0379025052308288	0.9634816293190529	1.1105089010690125e-5	0.0	-7.000929774388734e-6	0.0	0.0	-8.37683928251506e-6	0.6087597288346215	0.9999999968141258
